"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:17:34:557 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"run","initial-density","wrap","update-1d","step","density"
"24","15","false","false","47","0.0921849466500048"
"27","15","false","false","15","0.10372008074593868"
"29","15","false","false","13","0.10468134192059983"
"26","15","false","false","18","0.09324233394213208"
"25","15","false","false","18","0.09747188311064116"
"28","15","false","false","12","0.09112755935787753"
"27","15","false","false","16","0.10583485533019321"
"29","15","false","false","14","0.09997116216476017"
"24","15","false","false","48","0.09151206382774199"
"26","15","false","false","19","0.09381909064692877"
"25","15","false","false","19","0.09852927040276843"
"28","15","false","false","13","0.0909353071229453"
"27","15","false","false","17","0.1033355762760742"
"29","15","false","false","15","0.09689512640584447"
"25","15","false","false","20","0.0958377391137172"
"26","15","false","false","20","0.09180044218014034"
"28","15","false","false","14","0.09535710852638662"
"27","15","false","false","18","0.10170143227915024"
"24","15","false","false","49","0.09497260405652215"
"29","15","false","false","16","0.09939440545996348"
"25","15","false","false","21","0.09362683841199654"
"26","15","false","false","21","0.09122368547534365"
"28","15","false","false","15","0.09199269441507257"
"27","15","false","false","19","0.09968278381236181"
"29","15","false","false","17","0.09997116216476017"
"24","15","false","false","50","0.09545323464385273"
"26","15","false","false","22","0.09266557723733539"
"25","15","false","false","22","0.09458809958665769"
"27","15","false","false","20","0.09968278381236181"
"28","15","false","false","16","0.09843314428530231"
"29","15","false","false","18","0.10150918004421801"
"24","15","false","false","51","0.09429972123425935"
"25","15","false","false","23","0.09285782947226762"
"26","15","false","false","23","0.09324233394213208"
"28","15","false","false","17","0.09122368547534365"
"29","15","false","false","19","0.09660674805344611"
"27","15","false","false","21","0.09612611746611555"
"25","15","false","false","24","0.09381909064692877"
"24","15","false","false","52","0.09737575699317505"
"26","15","false","false","24","0.09256945111986926"
"29","15","false","false","20","0.0995866576948957"
"28","15","false","false","18","0.09305008170719985"
"25","15","false","false","25","0.09170431606267423"
"26","15","false","false","25","0.0920888205325387"
"29","15","false","false","21","0.09429972123425935"
"24","15","false","false","53","0.094011342881861"
"27","15","false","false","22","0.10093242333942132"
"25","15","false","false","26","0.09535710852638662"
"26","15","false","false","26","0.08978179371335192"
"29","15","false","false","22","0.09458809958665769"
"28","15","false","false","19","0.08833990195136018"
"25","15","false","false","27","0.09343458617706431"
"24","15","false","false","54","0.094011342881861"
"27","15","false","false","23","0.09737575699317505"
"28","15","false","false","20","0.09074305488801307"
"29","15","false","false","23","0.09295395558973372"
"26","15","false","false","27","0.09131981159280976"
"25","15","false","false","28","0.09381909064692877"
"28","15","false","false","21","0.0871863885417668"
"24","15","false","false","55","0.09122368547534365"
"26","15","false","false","28","0.09112755935787753"
"25","15","false","false","29","0.09362683841199654"
"27","15","false","false","24","0.09900990099009901"
"29","15","false","false","24","0.09362683841199654"
"28","15","false","false","22","0.0884360280688263"
"26","15","false","false","29","0.09045467653561473"
"27","15","false","false","25","0.09699125252331059"
"25","15","false","false","30","0.09266557723733539"
"24","15","false","false","56","0.09564548687878496"
"28","15","false","false","23","0.08632125348457176"
"29","15","false","false","25","0.09343458617706431"
"25","15","false","false","31","0.08776314524656349"
"27","15","false","false","26","0.09679900028837836"
"28","15","false","false","24","0.08516774007497838"
"26","15","false","false","30","0.09180044218014034"
"29","15","false","false","26","0.09785638758050562"
"24","15","false","false","57","0.09660674805344611"
"27","15","false","false","27","0.09670287417091224"
"26","15","false","false","31","0.09083918100547919"
"29","15","false","false","27","0.0970873786407767"
"28","15","false","false","25","0.0828607132557916"
"27","15","false","false","28","0.09737575699317505"
"25","15","false","false","32","0.09324233394213208"
"26","15","false","false","32","0.09228107276747093"
"29","15","false","false","28","0.09439584735172546"
"27","15","false","false","29","0.09718350475824282"
"25","15","false","false","33","0.08949341536095357"
"28","15","false","false","26","0.08045756031913871"
"29","15","false","false","29","0.0933384600595982"
"24","15","false","false","58","0.0970873786407767"
"26","15","false","false","33","0.09141593771027588"
"27","15","false","false","30","0.09545323464385273"
"25","15","false","false","34","0.09180044218014034"
"24","15","false","false","59","0.09949053157742958"
"29","15","false","false","30","0.09285782947226762"
"28","15","false","false","27","0.08036143420167259"
"27","15","false","false","31","0.09727963087570893"
"29","15","false","false","31","0.09574161299625109"
"24","15","false","false","60","0.09574161299625109"
"26","15","false","false","34","0.09228107276747093"
"25","15","false","false","35","0.08430260501778333"
"28","15","false","false","28","0.07690089397289243"
"27","15","false","false","32","0.09920215322503124"
"29","15","false","false","32","0.0958377391137172"
"26","15","false","false","35","0.09362683841199654"
"24","15","false","false","61","0.09670287417091224"
"28","15","false","false","29","0.07959242526194367"
"25","15","false","false","36","0.08401422666538498"
"26","15","false","false","36","0.09679900028837836"
"29","15","false","false","33","0.09641449581851388"
"27","15","false","false","33","0.10083629722195521"
"24","15","false","false","62","0.09900990099009901"
"28","15","false","false","30","0.08093819090646928"
"25","15","false","false","37","0.08487936172258002"
"26","15","false","false","37","0.0927617033548015"
"27","15","false","false","34","0.10564260309526098"
"24","15","false","false","63","0.094011342881861"
"28","15","false","false","31","0.08372584831298664"
"29","15","false","false","34","0.10074017110448909"
"26","15","false","false","38","0.09131981159280976"
"25","15","false","false","38","0.08362972219552052"
"27","15","false","false","35","0.1014130539267519"
"28","15","false","false","32","0.08180332596366433"
"26","15","false","false","39","0.09324233394213208"
"25","15","false","false","39","0.07824665961741806"
"29","15","false","false","35","0.09814476593290397"
"27","15","false","false","36","0.10343170239354033"
"24","15","false","false","64","0.09776026146303951"
"28","15","false","false","33","0.08055368643660482"
"25","15","false","false","40","0.07891954243968086"
"29","15","false","false","36","0.10256656733634528"
"27","15","false","false","37","0.10093242333942132"
"28","15","false","false","34","0.07728539844275689"
"24","15","false","false","65","0.09785638758050562"
"26","15","false","false","40","0.09228107276747093"
"25","15","false","false","41","0.07815053349995194"
"29","15","false","false","37","0.09747188311064116"
"27","15","false","false","38","0.10064404498702298"
"26","15","false","false","41","0.09458809958665769"
"25","15","false","false","42","0.08036143420167259"
"24","15","false","false","66","0.09785638758050562"
"27","15","false","false","39","0.1032394501586081"
"28","15","false","false","35","0.07728539844275689"
"29","15","false","false","38","0.10083629722195521"
"26","15","false","false","42","0.09804863981543785"
"25","15","false","false","43","0.07661251562049409"
"24","15","false","false","67","0.09641449581851388"
"27","15","false","false","40","0.1026626934538114"
"28","15","false","false","36","0.07613188503316351"
"29","15","false","false","39","0.10227818898394694"
"25","15","false","false","44","0.08439873113524944"
"27","15","false","false","41","0.1057387292127271"
"24","15","false","false","68","0.09939440545996348"
"29","15","false","false","40","0.10304719792367587"
"25","15","false","false","45","0.07920792079207921"
"28","15","false","false","37","0.07718927232529078"
"27","15","false","false","42","0.10535422474286264"
"26","15","false","false","43","0.09622224358358165"
"24","15","false","false","69","0.09929827934249735"
"29","15","false","false","41","0.1057387292127271"
"28","15","false","false","38","0.07536287609343459"
"26","15","false","false","44","0.094011342881861"
"25","15","false","false","46","0.08199557819859656"
"27","15","false","false","43","0.10727674709218495"
"29","15","false","false","42","0.10083629722195521"
"28","15","false","false","39","0.07257521868691724"
"26","15","false","false","45","0.0920888205325387"
"24","15","false","false","70","0.09622224358358165"
"27","15","false","false","44","0.10650773815245602"
"28","15","false","false","40","0.0729597231567817"
"25","15","false","false","47","0.07863116408728252"
"26","15","false","false","46","0.0952609824089205"
"29","15","false","false","43","0.10372008074593868"
"27","15","false","false","45","0.10458521580313371"
"28","15","false","false","41","0.07555512832836682"
"24","15","false","false","71","0.09468422570412381"
"26","15","false","false","47","0.09199269441507257"
"25","15","false","false","48","0.08055368643660482"
"27","15","false","false","46","0.10621935980005767"
"29","15","false","false","44","0.10352782851100643"
"24","15","false","false","72","0.09487647793905604"
"28","15","false","false","42","0.07382485821397673"
"25","15","false","false","49","0.07776602903008747"
"27","15","false","false","47","0.11025665673363452"
"26","15","false","false","48","0.09314620782466596"
"24","15","false","false","73","0.09622224358358165"
"29","15","false","false","45","0.09881764875516678"
